TYP	SPECIES	H2O	H+	O2(aq)	H4(SiO4)	Al+3	Fe+2	Mg+2	Ca+2	Na+	K+	CO3-2	Cl-	F-	H2(PO4)-	SO4-2	B(OH)4-	NO3-	Mn+2	CrO4-2	Ni+2	Cu+2	Zn+2	MoO4-2	AsO4-3	Sr+2	Ba+2	Pb+2	
MIN	Plattnerite	1	-2	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
MIN	Plumbogummite	6	-9	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	
MIN	Plumbonacrite	7	-8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	
MIN	Polydymite	-1	2	-7.5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	
MIN	Polyhalite	2	0	0	0	0	0	1	2	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Portlandite	2	-2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Pyrite	-1	2	-3.5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Pyrochroite	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
MIN	Pyromorphite	0	-6	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	
MIN	Pyromorphite-F	0	-6	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	5	
MIN	Pyromorphite-OH	1	-7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	
MIN	Pyrophyllite	-4	-6	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Pyrrhotite	-0.13	0.26	-1.935	0	0	0.87	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Quartz	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Realgar	-2.5	5	-2.75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	
MIN	Rhodochrosite	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
MIN	Rhodochrosite(syn)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
MIN	Ripidolite_Cca-2	7.361	-17.25	0.05375	2.633	2.483	1.927	2.964	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	S	-1	2	-1.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Sacchite	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
MIN	Sanidine	-4	-4	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-Ca	-2.64	-7.36	0	3.66	0.34	0	3	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-FeCa	-2.64	-7.36	0	3.66	0.34	1	2	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-FeK	-2.64	-7.36	0	3.66	0.34	1	2	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-FeMg	-2.64	-7.36	0	3.66	0.34	1	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-FeNa	-2.64	-7.36	0	3.66	0.34	1	2	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-K	-2.64	-7.36	0	3.66	0.34	0	3	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-Mg	-2.64	-7.36	0	3.66	0.34	0	3.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite-Na	-2.64	-7.36	0	3.66	0.34	0	3	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite_SapCa	-2.293	-7.69	0.0085	3.569	0.397	0.055	2.949	0.038	0.394	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Saponite_SapCa(4.151H2O)	1.858	-7.69	0.0085	3.569	0.397	0.055	2.949	0.038	0.394	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Scolecite	1	-8	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Si	-2	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	SiO2(am)	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Siderite	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Siderophyllite	4	-14	0	2	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	SmectiteMX80	-3.038	-6.875	0.04325	3.738	1.86	0.208	0.214	0.009	0.409	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Smectite_MX80(3.989H2O)	0.9505	-6.875	0.04325	3.738	1.86	0.208	0.214	0.009	0.409	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Smectite_MX80(5.189H2O)	2.151	-6.875	0.04325	3.738	1.86	0.208	0.214	0.009	0.409	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Sr(HPO4)	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	Sr(NO3)2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	
MIN	Sr(NO3)2(H2O)2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	
MIN	Sr(NO3)2(H2O)4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	
MIN	Sr(OH)2	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	Sr(OH)2(H2O)8	10	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	Sr	1	-2	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	Sr2SiO4	0	-4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
MIN	Sr3(AsO4)2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	
MIN	Sr3(PO4)2	0	-4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	
MIN	Sr5(PO4)3(OH)	1	-7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	
MIN	SrCl2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrCl2(H2O)2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrCl2(H2O)6	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrCl2(H2O)	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrCrO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	
MIN	SrF2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrMoO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
MIN	SrO	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrS	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	SrSiO3	-1	-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	Stellerite	-6	-16	0	14	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Stilbite	0	-20	0	13	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Stratlingite	11	-10	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Strontianite	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
MIN	Sudoite	6	-16	0	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Sylvite	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Syngenite	6	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Tachyhydrite	12	0	0	0	0	0	2	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Talc	-4	-6	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Thermonatrite	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Thernardite	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Tobermorite-11A	-1.5	-10	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Tobermorite-14A	3.5	-10	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Trevorite	3	-6	0.5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
MIN	Troilite	0	0	-2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Trona	2	1	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Truscottite	-14	-14	0	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vaesite	-1	2	-3.5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	
MIN	Vaterite	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vermiculite-Ca	-0.56	-9.44	0	3.14	0.86	0	3	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vermiculite-K	-0.56	-9.44	0	3.14	0.86	0	3	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vermiculite-Mg	-0.56	-9.44	0	3.14	0.86	0	3.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vermiculite-Na	-0.56	-9.44	0	3.14	0.86	0	3	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vermiculite_SO	0.775	-10.66	0.0565	2.778	1.438	0.254	2.475	0.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Vivianite	8	-4	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Wairakite	-2	-8	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Witherite	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
MIN	Xonotlite	-5	-12	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Zeolite_CaP	9	-16	0	4	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIN	Zn3(AsO4)2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	
MIN	ZnB2O4	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	
MIN	illite-FeIII	-0.725	-9.15	0.0625	3.15	2.6	0.25	0	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
